# Renewables.ninja Wind (Point API) - 53.135, -5.555 - Version: 1.1 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, wind_speed in m/s,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""wind_speed"": ""m/s""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""53.13479"""," ""lon"": ""-5.5548"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1000"""," ""height"": ""140"""," ""turbine"": ""Vestas V164 7000"""," ""raw"": true}}"
time,local_time,electricity,wind_speed,,,,,,,,,,,
15/03/2019 01:00,15/03/2019 01:00,976.327,18.99,,,,,,,,,,,
15/03/2019 02:00,15/03/2019 02:00,974.113,19.119,,,,,,,,,,,
15/03/2019 03:00,15/03/2019 03:00,983.373,18.443,,,,,,,,,,,
15/03/2019 04:00,15/03/2019 04:00,988.19,17.339,,,,,,,,,,,
15/03/2019 05:00,15/03/2019 05:00,982.874,16.232,,,,,,,,,,,
15/03/2019 06:00,15/03/2019 06:00,971.609,15.351,,,,,,,,,,,
15/03/2019 07:00,15/03/2019 07:00,959.152,14.712,,,,,,,,,,,
15/03/2019 08:00,15/03/2019 08:00,944.971,14.176,,,,,,,,,,,
15/03/2019 09:00,15/03/2019 09:00,944.369,14.158,,,,,,,,,,,
15/03/2019 10:00,15/03/2019 10:00,954.746,14.538,,,,,,,,,,,
15/03/2019 11:00,15/03/2019 11:00,951.488,14.411,,,,,,,,,,,
15/03/2019 12:00,15/03/2019 12:00,938.649,13.976,,,,,,,,,,,
15/03/2019 13:00,15/03/2019 13:00,923.727,13.553,,,,,,,,,,,
15/03/2019 14:00,15/03/2019 14:00,899.896,12.988,,,,,,,,,,,
15/03/2019 15:00,15/03/2019 15:00,841.537,11.977,,,,,,,,,,,
15/03/2019 16:00,15/03/2019 16:00,749.364,10.839,,,,,,,,,,,
15/03/2019 17:00,15/03/2019 17:00,626.238,9.706,,,,,,,,,,,
15/03/2019 18:00,15/03/2019 18:00,473.528,8.536,,,,,,,,,,,
15/03/2019 19:00,15/03/2019 19:00,378.975,7.836,,,,,,,,,,,
15/03/2019 20:00,15/03/2019 20:00,342.697,7.564,,,,,,,,,,,
15/03/2019 21:00,15/03/2019 21:00,259.847,6.888,,,,,,,,,,,
15/03/2019 22:00,15/03/2019 22:00,219.359,6.537,,,,,,,,,,,
15/03/2019 23:00,15/03/2019 23:00,269.589,6.978,,,,,,,,,,,
16/03/2019 00:00,16/03/2019 00:00,464.594,8.474,,,,,,,,,,,
16/03/2019 01:00,16/03/2019 01:00,751.304,10.854,,,,,,,,,,,
16/03/2019 02:00,16/03/2019 02:00,915.729,13.346,,,,,,,,,,,
16/03/2019 03:00,16/03/2019 03:00,981.294,16.061,,,,,,,,,,,
16/03/2019 04:00,16/03/2019 04:00,988.201,17.377,,,,,,,,,,,
16/03/2019 05:00,16/03/2019 05:00,984.353,18.327,,,,,,,,,,,
16/03/2019 06:00,16/03/2019 06:00,982.193,18.554,,,,,,,,,,,
16/03/2019 07:00,16/03/2019 07:00,976.97,18.95,,,,,,,,,,,
16/03/2019 08:00,16/03/2019 08:00,972.661,19.197,,,,,,,,,,,
16/03/2019 09:00,16/03/2019 09:00,975.885,19.016,,,,,,,,,,,
16/03/2019 10:00,16/03/2019 10:00,970.076,19.323,,,,,,,,,,,
16/03/2019 11:00,16/03/2019 11:00,967.359,19.44,,,,,,,,,,,
16/03/2019 12:00,16/03/2019 12:00,985.502,18.19,,,,,,,,,,,
16/03/2019 13:00,16/03/2019 13:00,983.032,16.245,,,,,,,,,,,
16/03/2019 14:00,16/03/2019 14:00,948.282,14.295,,,,,,,,,,,
16/03/2019 15:00,16/03/2019 15:00,901.682,13.035,,,,,,,,,,,
16/03/2019 16:00,16/03/2019 16:00,867.885,12.392,,,,,,,,,,,
16/03/2019 17:00,16/03/2019 17:00,883.111,12.662,,,,,,,,,,,
16/03/2019 18:00,16/03/2019 18:00,901.642,13.034,,,,,,,,,,,
16/03/2019 19:00,16/03/2019 19:00,908.287,13.18,,,,,,,,,,,
16/03/2019 20:00,16/03/2019 20:00,914.044,13.313,,,,,,,,,,,
16/03/2019 21:00,16/03/2019 21:00,932.083,13.781,,,,,,,,,,,
16/03/2019 22:00,16/03/2019 22:00,946.243,14.224,,,,,,,,,,,
16/03/2019 23:00,16/03/2019 23:00,957.042,14.632,,,,,,,,,,,
17/03/2019 00:00,17/03/2019 00:00,960.035,14.76,,,,,,,,,,,
17/03/2019 01:00,17/03/2019 01:00,956.264,14.594,,,,,,,,,,,
17/03/2019 02:00,17/03/2019 02:00,946.145,14.215,,,,,,,,,,,
17/03/2019 03:00,17/03/2019 03:00,938.483,13.963,,,,,,,,,,,
17/03/2019 04:00,17/03/2019 04:00,926.043,13.615,,,,,,,,,,,
17/03/2019 05:00,17/03/2019 05:00,912.67,13.281,,,,,,,,,,,
17/03/2019 06:00,17/03/2019 06:00,901.484,13.031,,,,,,,,,,,
17/03/2019 07:00,17/03/2019 07:00,898.497,12.968,,,,,,,,,,,
17/03/2019 08:00,17/03/2019 08:00,902.901,13.061,,,,,,,,,,,
17/03/2019 09:00,17/03/2019 09:00,913.677,13.304,,,,,,,,,,,
17/03/2019 10:00,17/03/2019 10:00,933.56,13.822,,,,,,,,,,,
17/03/2019 11:00,17/03/2019 11:00,960.746,14.791,,,,,,,,,,,
17/03/2019 12:00,17/03/2019 12:00,975.33,15.588,,,,,,,,,,,
17/03/2019 13:00,17/03/2019 13:00,976.33,15.652,,,,,,,,,,,
17/03/2019 14:00,17/03/2019 14:00,970.148,15.257,,,,,,,,,,,
17/03/2019 15:00,17/03/2019 15:00,952.807,14.463,,,,,,,,,,,
17/03/2019 16:00,17/03/2019 16:00,946.356,14.228,,,,,,,,,,,
17/03/2019 17:00,17/03/2019 17:00,944.968,14.176,,,,,,,,,,,
17/03/2019 18:00,17/03/2019 18:00,926.826,13.636,,,,,,,,,,,
17/03/2019 19:00,17/03/2019 19:00,870.24,12.434,,,,,,,,,,,
17/03/2019 20:00,17/03/2019 20:00,799.608,11.409,,,,,,,,,,,
17/03/2019 21:00,17/03/2019 21:00,786.387,11.244,,,,,,,,,,,
17/03/2019 22:00,17/03/2019 22:00,767.465,11.035,,,,,,,,,,,
17/03/2019 23:00,17/03/2019 23:00,737.583,10.719,,,,,,,,,,,
18/03/2019 00:00,18/03/2019 00:00,702.788,10.378,,,,,,,,,,,
18/03/2019 01:00,18/03/2019 01:00,724.452,10.579,,,,,,,,,,,
18/03/2019 02:00,18/03/2019 02:00,726.791,10.601,,,,,,,,,,,
18/03/2019 03:00,18/03/2019 03:00,698.176,10.328,,,,,,,,,,,
18/03/2019 04:00,18/03/2019 04:00,652.306,9.922,,,,,,,,,,,
18/03/2019 05:00,18/03/2019 05:00,596.232,9.46,,,,,,,,,,,
18/03/2019 06:00,18/03/2019 06:00,565.353,9.229,,,,,,,,,,,
18/03/2019 07:00,18/03/2019 07:00,565.535,9.23,,,,,,,,,,,
18/03/2019 08:00,18/03/2019 08:00,584.664,9.379,,,,,,,,,,,
18/03/2019 09:00,18/03/2019 09:00,627.108,9.71,,,,,,,,,,,
18/03/2019 10:00,18/03/2019 10:00,698.51,10.335,,,,,,,,,,,
18/03/2019 11:00,18/03/2019 11:00,732.102,10.663,,,,,,,,,,,
18/03/2019 12:00,18/03/2019 12:00,715.463,10.5,,,,,,,,,,,
18/03/2019 13:00,18/03/2019 13:00,675.424,10.131,,,,,,,,,,,
18/03/2019 14:00,18/03/2019 14:00,582.185,9.36,,,,,,,,,,,
18/03/2019 15:00,18/03/2019 15:00,529.344,8.955,,,,,,,,,,,
18/03/2019 16:00,18/03/2019 16:00,543.248,9.058,,,,,,,,,,,
18/03/2019 17:00,18/03/2019 17:00,585.106,9.382,,,,,,,,,,,
18/03/2019 18:00,18/03/2019 18:00,619.099,9.647,,,,,,,,,,,
18/03/2019 19:00,18/03/2019 19:00,606.661,9.553,,,,,,,,,,,
18/03/2019 20:00,18/03/2019 20:00,570.675,9.266,,,,,,,,,,,
18/03/2019 21:00,18/03/2019 21:00,525.118,8.917,,,,,,,,,,,
18/03/2019 22:00,18/03/2019 22:00,501.907,8.747,,,,,,,,,,,
18/03/2019 23:00,18/03/2019 23:00,478.963,8.57,,,,,,,,,,,
19/03/2019 00:00,19/03/2019 00:00,442.316,8.307,,,,,,,,,,,
19/03/2019 01:00,19/03/2019 01:00,385.806,7.891,,,,,,,,,,,
19/03/2019 02:00,19/03/2019 02:00,336.973,7.52,,,,,,,,,,,
19/03/2019 03:00,19/03/2019 03:00,296.424,7.192,,,,,,,,,,,
19/03/2019 04:00,19/03/2019 04:00,268.53,6.963,,,,,,,,,,,
19/03/2019 05:00,19/03/2019 05:00,251.756,6.823,,,,,,,,,,,
19/03/2019 06:00,19/03/2019 06:00,255.597,6.853,,,,,,,,,,,
19/03/2019 07:00,19/03/2019 07:00,272.136,6.997,,,,,,,,,,,
19/03/2019 08:00,19/03/2019 08:00,319.005,7.375,,,,,,,,,,,
19/03/2019 09:00,19/03/2019 09:00,424.685,8.175,,,,,,,,,,,
19/03/2019 10:00,19/03/2019 10:00,526.017,8.928,,,,,,,,,,,
19/03/2019 11:00,19/03/2019 11:00,624.772,9.693,,,,,,,,,,,
19/03/2019 12:00,19/03/2019 12:00,672.148,10.096,,,,,,,,,,,
19/03/2019 13:00,19/03/2019 13:00,660.13,9.997,,,,,,,,,,,
19/03/2019 14:00,19/03/2019 14:00,589.85,9.415,,,,,,,,,,,
19/03/2019 15:00,19/03/2019 15:00,509.968,8.804,,,,,,,,,,,
19/03/2019 16:00,19/03/2019 16:00,466.983,8.486,,,,,,,,,,,
19/03/2019 17:00,19/03/2019 17:00,443.618,8.315,,,,,,,,,,,
19/03/2019 18:00,19/03/2019 18:00,421.961,8.151,,,,,,,,,,,
19/03/2019 19:00,19/03/2019 19:00,384.318,7.878,,,,,,,,,,,
19/03/2019 20:00,19/03/2019 20:00,346.787,7.593,,,,,,,,,,,
19/03/2019 21:00,19/03/2019 21:00,346.033,7.586,,,,,,,,,,,
19/03/2019 22:00,19/03/2019 22:00,360.65,7.701,,,,,,,,,,,
19/03/2019 23:00,19/03/2019 23:00,362.984,7.719,,,,,,,,,,,
20/03/2019 00:00,20/03/2019 00:00,346.047,7.589,,,,,,,,,,,
20/03/2019 01:00,20/03/2019 01:00,354.87,7.648,,,,,,,,,,,
20/03/2019 02:00,20/03/2019 02:00,378.963,7.833,,,,,,,,,,,
20/03/2019 03:00,20/03/2019 03:00,357.503,7.668,,,,,,,,,,,
20/03/2019 04:00,20/03/2019 04:00,335.716,7.505,,,,,,,,,,,
20/03/2019 05:00,20/03/2019 05:00,339.963,7.543,,,,,,,,,,,
20/03/2019 06:00,20/03/2019 06:00,340.15,7.545,,,,,,,,,,,
20/03/2019 07:00,20/03/2019 07:00,326.318,7.434,,,,,,,,,,,
20/03/2019 08:00,20/03/2019 08:00,339.516,7.532,,,,,,,,,,,
20/03/2019 09:00,20/03/2019 09:00,408.961,8.064,,,,,,,,,,,
20/03/2019 10:00,20/03/2019 10:00,507.281,8.782,,,,,,,,,,,
20/03/2019 11:00,20/03/2019 11:00,586.18,9.39,,,,,,,,,,,
20/03/2019 12:00,20/03/2019 12:00,654.644,9.943,,,,,,,,,,,
20/03/2019 13:00,20/03/2019 13:00,702.784,10.379,,,,,,,,,,,
20/03/2019 14:00,20/03/2019 14:00,738.508,10.728,,,,,,,,,,,
20/03/2019 15:00,20/03/2019 15:00,769.068,11.053,,,,,,,,,,,
20/03/2019 16:00,20/03/2019 16:00,788.074,11.265,,,,,,,,,,,
20/03/2019 17:00,20/03/2019 17:00,803.306,11.456,,,,,,,,,,,
20/03/2019 18:00,20/03/2019 18:00,797.528,11.384,,,,,,,,,,,
20/03/2019 19:00,20/03/2019 19:00,776.665,11.138,,,,,,,,,,,
20/03/2019 20:00,20/03/2019 20:00,758.408,10.936,,,,,,,,,,,
20/03/2019 21:00,20/03/2019 21:00,718.427,10.529,,,,,,,,,,,
20/03/2019 22:00,20/03/2019 22:00,686.373,10.229,,,,,,,,,,,
20/03/2019 23:00,20/03/2019 23:00,671.56,10.093,,,,,,,,,,,
21/03/2019 00:00,21/03/2019 00:00,641.695,9.841,,,,,,,,,,,
21/03/2019 01:00,21/03/2019 01:00,611.237,9.583,,,,,,,,,,,
21/03/2019 02:00,21/03/2019 02:00,579.571,9.339,,,,,,,,,,,
21/03/2019 03:00,21/03/2019 03:00,547.95,9.096,,,,,,,,,,,
21/03/2019 04:00,21/03/2019 04:00,518.004,8.87,,,,,,,,,,,
21/03/2019 05:00,21/03/2019 05:00,466.617,8.485,,,,,,,,,,,
21/03/2019 06:00,21/03/2019 06:00,421.217,8.147,,,,,,,,,,,
21/03/2019 07:00,21/03/2019 07:00,378.518,7.828,,,,,,,,,,,
21/03/2019 08:00,21/03/2019 08:00,358.277,7.683,,,,,,,,,,,
21/03/2019 09:00,21/03/2019 09:00,352.616,7.635,,,,,,,,,,,
21/03/2019 10:00,21/03/2019 10:00,350.395,7.617,,,,,,,,,,,
21/03/2019 11:00,21/03/2019 11:00,352.095,7.633,,,,,,,,,,,
21/03/2019 12:00,21/03/2019 12:00,372.317,7.783,,,,,,,,,,,
21/03/2019 13:00,21/03/2019 13:00,403.068,8.013,,,,,,,,,,,
21/03/2019 14:00,21/03/2019 14:00,446.387,8.337,,,,,,,,,,,
21/03/2019 15:00,21/03/2019 15:00,489.762,8.651,,,,,,,,,,,
21/03/2019 16:00,21/03/2019 16:00,523.349,8.904,,,,,,,,,,,
21/03/2019 17:00,21/03/2019 17:00,568.175,9.25,,,,,,,,,,,
21/03/2019 18:00,21/03/2019 18:00,630.843,9.75,,,,,,,,,,,
21/03/2019 19:00,21/03/2019 19:00,685.369,10.217,,,,,,,,,,,
21/03/2019 20:00,21/03/2019 20:00,716.144,10.507,,,,,,,,,,,
21/03/2019 21:00,21/03/2019 21:00,749.415,10.832,,,,,,,,,,,
21/03/2019 22:00,21/03/2019 22:00,781.932,11.199,,,,,,,,,,,
21/03/2019 23:00,21/03/2019 23:00,805.358,11.481,,,,,,,,,,,
22/03/2019 00:00,22/03/2019 00:00,820.515,11.669,,,,,,,,,,,
22/03/2019 01:00,22/03/2019 01:00,823.252,11.717,,,,,,,,,,,
22/03/2019 02:00,22/03/2019 02:00,888.691,12.762,,,,,,,,,,,
22/03/2019 03:00,22/03/2019 03:00,920.627,13.474,,,,,,,,,,,
22/03/2019 04:00,22/03/2019 04:00,935.316,13.875,,,,,,,,,,,
22/03/2019 05:00,22/03/2019 05:00,943.379,14.127,,,,,,,,,,,
22/03/2019 06:00,22/03/2019 06:00,950.785,14.386,,,,,,,,,,,
22/03/2019 07:00,22/03/2019 07:00,942.939,14.113,,,,,,,,,,,
22/03/2019 08:00,22/03/2019 08:00,946.877,14.246,,,,,,,,,,,
22/03/2019 09:00,22/03/2019 09:00,939.34,13.988,,,,,,,,,,,
22/03/2019 10:00,22/03/2019 10:00,926.368,13.623,,,,,,,,,,,
22/03/2019 11:00,22/03/2019 11:00,924.368,13.57,,,,,,,,,,,
22/03/2019 12:00,22/03/2019 12:00,919.349,13.442,,,,,,,,,,,
22/03/2019 13:00,22/03/2019 13:00,881.854,12.641,,,,,,,,,,,
22/03/2019 14:00,22/03/2019 14:00,853.041,12.146,,,,,,,,,,,
22/03/2019 15:00,22/03/2019 15:00,747.185,10.817,,,,,,,,,,,
22/03/2019 16:00,22/03/2019 16:00,668.14,10.067,,,,,,,,,,,
22/03/2019 17:00,22/03/2019 17:00,652.298,9.924,,,,,,,,,,,
22/03/2019 18:00,22/03/2019 18:00,613.09,9.605,,,,,,,,,,,
22/03/2019 19:00,22/03/2019 19:00,556.765,9.161,,,,,,,,,,,
22/03/2019 20:00,22/03/2019 20:00,526.016,8.923,,,,,,,,,,,
22/03/2019 21:00,22/03/2019 21:00,495.472,8.701,,,,,,,,,,,
22/03/2019 22:00,22/03/2019 22:00,488.749,8.646,,,,,,,,,,,
22/03/2019 23:00,22/03/2019 23:00,439.603,8.288,,,,,,,,,,,
23/03/2019 00:00,23/03/2019 00:00,447.097,8.343,,,,,,,,,,,
23/03/2019 01:00,23/03/2019 01:00,449.565,8.363,,,,,,,,,,,
23/03/2019 02:00,23/03/2019 02:00,420.97,8.146,,,,,,,,,,,
23/03/2019 03:00,23/03/2019 03:00,431.33,8.229,,,,,,,,,,,
23/03/2019 04:00,23/03/2019 04:00,442.072,8.299,,,,,,,,,,,
23/03/2019 05:00,23/03/2019 05:00,393.808,7.951,,,,,,,,,,,
23/03/2019 06:00,23/03/2019 06:00,313.145,7.327,,,,,,,,,,,
23/03/2019 07:00,23/03/2019 07:00,226.66,6.597,,,,,,,,,,,
23/03/2019 08:00,23/03/2019 08:00,141.772,5.736,,,,,,,,,,,
23/03/2019 09:00,23/03/2019 09:00,90.759,5.051,,,,,,,,,,,
23/03/2019 10:00,23/03/2019 10:00,65.126,4.626,,,,,,,,,,,
23/03/2019 11:00,23/03/2019 11:00,50.019,4.336,,,,,,,,,,,
23/03/2019 12:00,23/03/2019 12:00,38.187,4.064,,,,,,,,,,,
23/03/2019 13:00,23/03/2019 13:00,27.767,3.779,,,,,,,,,,,
23/03/2019 14:00,23/03/2019 14:00,19.219,3.484,,,,,,,,,,,
23/03/2019 15:00,23/03/2019 15:00,14.157,3.283,,,,,,,,,,,
23/03/2019 16:00,23/03/2019 16:00,11.232,3.138,,,,,,,,,,,
23/03/2019 17:00,23/03/2019 17:00,8.463,2.969,,,,,,,,,,,
23/03/2019 18:00,23/03/2019 18:00,5.47,2.754,,,,,,,,,,,
23/03/2019 19:00,23/03/2019 19:00,2.18,2.366,,,,,,,,,,,
23/03/2019 20:00,23/03/2019 20:00,6.505,2.839,,,,,,,,,,,
23/03/2019 21:00,23/03/2019 21:00,19.182,3.482,,,,,,,,,,,
23/03/2019 22:00,23/03/2019 22:00,39.063,4.085,,,,,,,,,,,
23/03/2019 23:00,23/03/2019 23:00,72.364,4.763,,,,,,,,,,,
24/03/2019 00:00,24/03/2019 00:00,130.262,5.598,,,,,,,,,,,
24/03/2019 01:00,24/03/2019 01:00,216.452,6.51,,,,,,,,,,,
24/03/2019 02:00,24/03/2019 02:00,291.524,7.157,,,,,,,,,,,
24/03/2019 03:00,24/03/2019 03:00,336.933,7.513,,,,,,,,,,,
24/03/2019 04:00,24/03/2019 04:00,388.317,7.905,,,,,,,,,,,
24/03/2019 05:00,24/03/2019 05:00,458.606,8.427,,,,,,,,,,,
24/03/2019 06:00,24/03/2019 06:00,492.472,8.678,,,,,,,,,,,
24/03/2019 07:00,24/03/2019 07:00,507.627,8.791,,,,,,,,,,,
24/03/2019 08:00,24/03/2019 08:00,548.437,9.099,,,,,,,,,,,
24/03/2019 09:00,24/03/2019 09:00,596.225,9.463,,,,,,,,,,,
24/03/2019 10:00,24/03/2019 10:00,656.91,9.96,,,,,,,,,,,
24/03/2019 11:00,24/03/2019 11:00,708.032,10.419,,,,,,,,,,,
24/03/2019 12:00,24/03/2019 12:00,749.386,10.836,,,,,,,,,,,
24/03/2019 13:00,24/03/2019 13:00,766.824,11.028,,,,,,,,,,,
24/03/2019 14:00,24/03/2019 14:00,810.07,11.542,,,,,,,,,,,
24/03/2019 15:00,24/03/2019 15:00,835.328,11.886,,,,,,,,,,,
24/03/2019 16:00,24/03/2019 16:00,827.119,11.768,,,,,,,,,,,
24/03/2019 17:00,24/03/2019 17:00,816.453,11.626,,,,,,,,,,,
24/03/2019 18:00,24/03/2019 18:00,815.308,11.606,,,,,,,,,,,
24/03/2019 19:00,24/03/2019 19:00,799.803,11.413,,,,,,,,,,,
24/03/2019 20:00,24/03/2019 20:00,734.044,10.683,,,,,,,,,,,
24/03/2019 21:00,24/03/2019 21:00,685.843,10.224,,,,,,,,,,,
24/03/2019 22:00,24/03/2019 22:00,686.942,10.234,,,,,,,,,,,
24/03/2019 23:00,24/03/2019 23:00,704.761,10.394,,,,,,,,,,,
25/03/2019 00:00,25/03/2019 00:00,725.042,10.592,,,,,,,,,,,
25/03/2019 01:00,25/03/2019 01:00,718.36,10.528,,,,,,,,,,,
25/03/2019 02:00,25/03/2019 02:00,710.214,10.448,,,,,,,,,,,
25/03/2019 03:00,25/03/2019 03:00,708.143,10.422,,,,,,,,,,,
25/03/2019 04:00,25/03/2019 04:00,688.016,10.244,,,,,,,,,,,
25/03/2019 05:00,25/03/2019 05:00,666.484,10.053,,,,,,,,,,,
25/03/2019 06:00,25/03/2019 06:00,602.513,9.512,,,,,,,,,,,
25/03/2019 07:00,25/03/2019 07:00,517.782,8.868,,,,,,,,,,,
25/03/2019 08:00,25/03/2019 08:00,442.329,8.31,,,,,,,,,,,
25/03/2019 09:00,25/03/2019 09:00,385.955,7.891,,,,,,,,,,,
25/03/2019 10:00,25/03/2019 10:00,282.969,7.086,,,,,,,,,,,
25/03/2019 11:00,25/03/2019 11:00,217.361,6.518,,,,,,,,,,,
25/03/2019 12:00,25/03/2019 12:00,191.473,6.266,,,,,,,,,,,
25/03/2019 13:00,25/03/2019 13:00,164.348,5.981,,,,,,,,,,,
25/03/2019 14:00,25/03/2019 14:00,142.194,5.741,,,,,,,,,,,
25/03/2019 15:00,25/03/2019 15:00,109.39,5.319,,,,,,,,,,,
25/03/2019 16:00,25/03/2019 16:00,68.197,4.69,,,,,,,,,,,
25/03/2019 17:00,25/03/2019 17:00,30.477,3.858,,,,,,,,,,,
25/03/2019 18:00,25/03/2019 18:00,8.993,3.01,,,,,,,,,,,
25/03/2019 19:00,25/03/2019 19:00,0.91,2.062,,,,,,,,,,,
25/03/2019 20:00,25/03/2019 20:00,7.751,2.93,,,,,,,,,,,
25/03/2019 21:00,25/03/2019 21:00,29.227,3.822,,,,,,,,,,,
25/03/2019 22:00,25/03/2019 22:00,59.164,4.521,,,,,,,,,,,
25/03/2019 23:00,25/03/2019 23:00,99.584,5.19,,,,,,,,,,,
26/03/2019 00:00,26/03/2019 00:00,135.571,5.662,,,,,,,,,,,
26/03/2019 01:00,26/03/2019 01:00,159.11,5.932,,,,,,,,,,,
26/03/2019 02:00,26/03/2019 02:00,167.165,6.014,,,,,,,,,,,
26/03/2019 03:00,26/03/2019 03:00,171.095,6.061,,,,,,,,,,,
26/03/2019 04:00,26/03/2019 04:00,175.677,6.1,,,,,,,,,,,
26/03/2019 05:00,26/03/2019 05:00,175.773,6.11,,,,,,,,,,,
26/03/2019 06:00,26/03/2019 06:00,179.96,6.154,,,,,,,,,,,
26/03/2019 07:00,26/03/2019 07:00,170.95,6.057,,,,,,,,,,,
26/03/2019 08:00,26/03/2019 08:00,148.163,5.806,,,,,,,,,,,
26/03/2019 09:00,26/03/2019 09:00,144.465,5.767,,,,,,,,,,,
26/03/2019 10:00,26/03/2019 10:00,150.153,5.832,,,,,,,,,,,
26/03/2019 11:00,26/03/2019 11:00,142.308,5.742,,,,,,,,,,,
26/03/2019 12:00,26/03/2019 12:00,128.199,5.563,,,,,,,,,,,
26/03/2019 13:00,26/03/2019 13:00,115.987,5.416,,,,,,,,,,,
26/03/2019 14:00,26/03/2019 14:00,107.603,5.294,,,,,,,,,,,
26/03/2019 15:00,26/03/2019 15:00,86.771,4.999,,,,,,,,,,,
26/03/2019 16:00,26/03/2019 16:00,51.892,4.368,,,,,,,,,,,
26/03/2019 17:00,26/03/2019 17:00,28.12,3.79,,,,,,,,,,,
26/03/2019 18:00,26/03/2019 18:00,16.743,3.395,,,,,,,,,,,
26/03/2019 19:00,26/03/2019 19:00,12.466,3.196,,,,,,,,,,,
26/03/2019 20:00,26/03/2019 20:00,10.378,3.092,,,,,,,,,,,
26/03/2019 21:00,26/03/2019 21:00,8.449,2.968,,,,,,,,,,,
26/03/2019 22:00,26/03/2019 22:00,7.063,2.881,,,,,,,,,,,
26/03/2019 23:00,26/03/2019 23:00,13.054,3.222,,,,,,,,,,,
27/03/2019 00:00,27/03/2019 00:00,37.229,4.037,,,,,,,,,,,
27/03/2019 01:00,27/03/2019 01:00,72.749,4.77,,,,,,,,,,,
27/03/2019 02:00,27/03/2019 02:00,107.602,5.294,,,,,,,,,,,
27/03/2019 03:00,27/03/2019 03:00,120.831,5.479,,,,,,,,,,,
27/03/2019 04:00,27/03/2019 04:00,123.383,5.512,,,,,,,,,,,
27/03/2019 05:00,27/03/2019 05:00,126.645,5.543,,,,,,,,,,,
27/03/2019 06:00,27/03/2019 06:00,129.599,5.582,,,,,,,,,,,
27/03/2019 07:00,27/03/2019 07:00,121.034,5.482,,,,,,,,,,,
27/03/2019 08:00,27/03/2019 08:00,107.91,5.298,,,,,,,,,,,
27/03/2019 09:00,27/03/2019 09:00,115.532,5.41,,,,,,,,,,,
27/03/2019 10:00,27/03/2019 10:00,117.264,5.433,,,,,,,,,,,
27/03/2019 11:00,27/03/2019 11:00,114.253,5.393,,,,,,,,,,,
27/03/2019 12:00,27/03/2019 12:00,107.784,5.297,,,,,,,,,,,
27/03/2019 13:00,27/03/2019 13:00,89.034,5.027,,,,,,,,,,,
27/03/2019 14:00,27/03/2019 14:00,55.802,4.456,,,,,,,,,,,
27/03/2019 15:00,27/03/2019 15:00,21.309,3.569,,,,,,,,,,,
27/03/2019 16:00,27/03/2019 16:00,3.352,2.529,,,,,,,,,,,
27/03/2019 17:00,27/03/2019 17:00,6.319,2.825,,,,,,,,,,,
27/03/2019 18:00,27/03/2019 18:00,29.221,3.822,,,,,,,,,,,
27/03/2019 19:00,27/03/2019 19:00,63.572,4.606,,,,,,,,,,,
27/03/2019 20:00,27/03/2019 20:00,85.942,4.986,,,,,,,,,,,
27/03/2019 21:00,27/03/2019 21:00,97.541,5.161,,,,,,,,,,,
27/03/2019 22:00,27/03/2019 22:00,94.259,5.113,,,,,,,,,,,
27/03/2019 23:00,27/03/2019 23:00,86.897,5.001,,,,,,,,,,,
28/03/2019 00:00,28/03/2019 00:00,86.081,4.989,,,,,,,,,,,
28/03/2019 01:00,28/03/2019 01:00,89.79,5.037,,,,,,,,,,,
28/03/2019 02:00,28/03/2019 02:00,87.377,5.009,,,,,,,,,,,
28/03/2019 03:00,28/03/2019 03:00,79.297,4.871,,,,,,,,,,,
28/03/2019 04:00,28/03/2019 04:00,70.886,4.738,,,,,,,,,,,
28/03/2019 05:00,28/03/2019 05:00,60.564,4.541,,,,,,,,,,,
28/03/2019 06:00,28/03/2019 06:00,42.198,4.161,,,,,,,,,,,
28/03/2019 07:00,28/03/2019 07:00,39.734,4.102,,,,,,,,,,,
28/03/2019 08:00,28/03/2019 08:00,63.213,4.599,,,,,,,,,,,
28/03/2019 09:00,28/03/2019 09:00,102.519,5.233,,,,,,,,,,,
28/03/2019 10:00,28/03/2019 10:00,151.877,5.852,,,,,,,,,,,
28/03/2019 11:00,28/03/2019 11:00,199.931,6.347,,,,,,,,,,,
28/03/2019 12:00,28/03/2019 12:00,248.813,6.801,,,,,,,,,,,
28/03/2019 13:00,28/03/2019 13:00,307.641,7.283,,,,,,,,,,,
28/03/2019 14:00,28/03/2019 14:00,372.24,7.78,,,,,,,,,,,
28/03/2019 15:00,28/03/2019 15:00,436.883,8.265,,,,,,,,,,,
28/03/2019 16:00,28/03/2019 16:00,504.595,8.765,,,,,,,,,,,
28/03/2019 17:00,28/03/2019 17:00,568.084,9.249,,,,,,,,,,,
28/03/2019 18:00,28/03/2019 18:00,621.073,9.665,,,,,,,,,,,
28/03/2019 19:00,28/03/2019 19:00,633.68,9.774,,,,,,,,,,,
